[2025-06-21 11:46:54,100] INFO django.utils.autoreload Watching for file changes with StatReloader
[2025-06-21 14:48:11,478] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:48:11,628] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:49:04,549] INFO django.server "GET /attendance/summary/P%20%7C%20P/?start_date=2025-06-01&end_date=2025-06-21&company=&branch=&department=&shift_code=&search_name=aksh HTTP/1.1" 200 108144
[2025-06-21 14:49:04,617] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:49:04,960] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:49:04,977] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:49:05,074] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:49:46,502] INFO django.server "GET /attendance/pivot-report/ HTTP/1.1" 200 57675
[2025-06-21 14:49:46,564] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:49:46,593] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:49:46,605] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:49:46,607] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:49:46,955] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:49:47,097] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:49:49,548] INFO custom_logger User 'dhiraj.m' accessed index page.
[2025-06-21 14:49:49,558] INFO django.server "GET /indexpage/ HTTP/1.1" 200 8868
[2025-06-21 14:49:49,616] INFO django.server "GET /static/main/images/HRModule.png HTTP/1.1" 304 0
[2025-06-21 14:49:49,849] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:49:49,993] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:49:51,382] INFO django.server "GET /admin/ HTTP/1.1" 200 13696
[2025-06-21 14:49:51,436] INFO django.server "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-06-21 14:49:51,451] INFO django.server "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[2025-06-21 14:49:51,451] INFO django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-06-21 14:49:51,471] INFO django.server "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[2025-06-21 14:49:51,473] INFO django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-06-21 14:49:51,489] INFO django.server "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[2025-06-21 14:49:51,553] INFO django.server "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[2025-06-21 14:49:51,585] INFO django.server "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
[2025-06-21 14:49:51,586] INFO django.server "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[2025-06-21 14:49:51,587] INFO django.server "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
[2025-06-21 14:49:55,089] INFO django.server "GET /admin/CANTEEN/employee/ HTTP/1.1" 200 41163
[2025-06-21 14:49:55,165] INFO django.server "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[2025-06-21 14:49:55,187] INFO django.server "GET /static/admin/js/core.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,190] INFO django.server "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,190] INFO django.server "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,192] INFO django.server "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,194] INFO django.server "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,275] INFO django.server "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,289] INFO django.server "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,289] INFO django.server "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,298] INFO django.server "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[2025-06-21 14:49:55,400] INFO django.server "GET /static/admin/js/filters.js HTTP/1.1" 304 0
[2025-06-21 14:49:55,427] INFO django.server "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
[2025-06-21 14:50:01,728] INFO django.server "GET /admin/CANTEEN/employee/add/ HTTP/1.1" 200 14239
[2025-06-21 14:50:01,788] INFO django.server "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[2025-06-21 14:50:01,800] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:50:01,823] INFO django.server "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[2025-06-21 14:50:01,896] INFO django.server "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[2025-06-21 14:50:01,896] INFO django.server "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[2025-06-21 14:50:34,272] INFO django.server "POST /admin/CANTEEN/employee/add/ HTTP/1.1" 302 0
[2025-06-21 14:50:34,434] INFO django.server "GET /admin/CANTEEN/employee/add/ HTTP/1.1" 200 14497
[2025-06-21 14:50:34,515] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:50:34,565] INFO django.server "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
[2025-06-21 14:50:59,080] INFO django.server "POST /admin/CANTEEN/employee/add/ HTTP/1.1" 302 0
[2025-06-21 14:50:59,249] INFO django.server "GET /admin/CANTEEN/employee/add/ HTTP/1.1" 200 14496
[2025-06-21 14:50:59,313] INFO django.server "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-06-21 14:50:59,327] INFO django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-06-21 14:50:59,357] INFO django.server "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[2025-06-21 14:50:59,361] INFO django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-06-21 14:50:59,370] INFO django.server "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,379] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:50:59,410] INFO django.server "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,412] INFO django.server "GET /static/admin/js/core.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,426] INFO django.server "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,456] INFO django.server "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,473] INFO django.server "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,476] INFO django.server "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,517] INFO django.server "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,584] INFO django.server "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[2025-06-21 14:50:59,632] INFO django.server "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[2025-06-21 14:51:49,499] INFO custom_logger User 'ocadmin' tried to access login page but is already authenticated.
[2025-06-21 14:51:49,500] INFO django.server "GET / HTTP/1.1" 302 0
[2025-06-21 14:51:49,541] INFO custom_logger User 'ocadmin' accessed index page.
[2025-06-21 14:51:49,565] INFO django.server "GET /indexpage/ HTTP/1.1" 200 24443
[2025-06-21 14:51:49,623] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:51:49,630] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:51:49,632] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:51:49,641] INFO django.server "GET /static/main/images/HRModule.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,641] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,651] INFO django.server "GET /static/main/images/ProductionModule.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,651] INFO django.server "GET /static/main/images/EHSModule.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,666] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:51:49,667] INFO django.server "GET /static/main/images/WarehouseModule.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,687] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:51:49,820] INFO django.server "GET /static/main/images/UtilityModule.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,823] INFO django.server "GET /static/main/images/ETP%20Logo.png HTTP/1.1" 304 0
[2025-06-21 14:51:49,824] INFO django.server "GET /static/main/images/QC%20Module.png HTTP/1.1" 304 0
[2025-06-21 14:51:50,429] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:51:50,469] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:51:53,423] INFO django.server "GET /attendance/pivot-report/ HTTP/1.1" 200 67266
[2025-06-21 14:51:53,758] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:51:53,831] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:51:54,924] INFO django.server "GET /attendance/summary/ HTTP/1.1" 200 11083
[2025-06-21 14:52:01,216] INFO django.server "GET /attendance/summary/?start_date=2025-06-01&end_date=2025-06-21&company=&branch=&department=&shift_code= HTTP/1.1" 200 17753
[2025-06-21 14:52:05,755] INFO django.server "GET /attendance/summary/P%20%7C%20P/?start_date=2025-06-01&end_date=2025-06-21&company=&branch=&department=&shift_code= HTTP/1.1" 200 7351294
[2025-06-21 14:52:06,017] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:52:06,132] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:52:09,745] INFO django.server "POST /admin/CANTEEN/employee/add/ HTTP/1.1" 302 0
[2025-06-21 14:52:09,904] INFO django.server "GET /admin/CANTEEN/employee/add/ HTTP/1.1" 200 14488
[2025-06-21 14:52:09,972] INFO django.server "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-06-21 14:52:09,972] INFO django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-06-21 14:52:10,070] INFO django.server "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,075] INFO django.server "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[2025-06-21 14:52:10,077] INFO django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-06-21 14:52:10,079] INFO django.server "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[2025-06-21 14:52:10,084] INFO django.server "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,088] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:52:10,119] INFO django.server "GET /static/admin/js/core.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,181] INFO django.server "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,181] INFO django.server "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,184] INFO django.server "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,184] INFO django.server "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,194] INFO django.server "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[2025-06-21 14:52:10,226] INFO django.server "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,285] INFO django.server "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,336] INFO django.server "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,347] INFO django.server "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,348] INFO django.server "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[2025-06-21 14:52:10,352] INFO django.server "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
[2025-06-21 14:52:31,768] INFO django.server "GET /attendance/summary/P%20%7C%20P/?start_date=2025-06-01&end_date=2025-06-21&company=&branch=&department=&shift_code=&search_name=sanket HTTP/1.1" 200 54001
[2025-06-21 14:52:32,650] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:52:32,741] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:52:43,245] INFO django.server "GET /attendance/summary/P%20%7C%20P/?start_date=2025-06-01&end_date=2025-06-21&company=&branch=&department=&shift_code=&search_name=aksh HTTP/1.1" 200 108144
[2025-06-21 14:52:43,563] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:52:43,803] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:52:46,155] INFO django.server "POST /admin/CANTEEN/employee/add/ HTTP/1.1" 302 0
[2025-06-21 14:52:46,327] INFO django.server "GET /admin/CANTEEN/employee/add/ HTTP/1.1" 200 14498
[2025-06-21 14:52:46,408] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:52:49,690] INFO django.server "GET /admin/CANTEEN/employee/ HTTP/1.1" 200 41190
[2025-06-21 14:52:49,766] INFO django.server "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[2025-06-21 14:52:49,769] INFO django.server "GET /static/admin/js/filters.js HTTP/1.1" 304 0
[2025-06-21 14:52:49,796] INFO django.server "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[2025-06-21 14:52:57,111] INFO django.server "GET /admin/CANTEEN/attendance/ HTTP/1.1" 200 43896
[2025-06-21 14:53:04,452] INFO django.server "GET /admin/CANTEEN/attendance/?q=suyog HTTP/1.1" 200 14054
[2025-06-21 14:53:13,274] INFO django.server "GET /admin/CANTEEN/attendance/add/ HTTP/1.1" 200 31053
[2025-06-21 14:53:13,341] INFO django.server "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-06-21 14:53:13,357] INFO django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-06-21 14:53:13,385] INFO django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-06-21 14:53:13,488] INFO django.server "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[2025-06-21 14:53:13,605] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:53:13,611] INFO django.server "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,639] INFO django.server "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,720] INFO django.server "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[2025-06-21 14:53:13,731] INFO django.server "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,750] INFO django.server "GET /static/admin/js/core.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,825] INFO django.server "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,846] INFO django.server "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[2025-06-21 14:53:13,864] INFO django.server "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,934] INFO django.server "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,950] INFO django.server "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[2025-06-21 14:53:13,967] INFO django.server "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
[2025-06-21 14:53:14,044] INFO django.server "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
[2025-06-21 14:53:14,061] INFO django.server "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[2025-06-21 14:53:14,205] INFO django.server "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[2025-06-21 14:53:14,220] INFO django.server "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[2025-06-21 14:53:14,220] INFO django.server "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
[2025-06-21 14:53:14,312] INFO django.server "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[2025-06-21 14:53:14,325] INFO django.server "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
[2025-06-21 14:53:14,328] INFO django.server "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[2025-06-21 14:53:14,443] INFO django.server "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
[2025-06-21 14:53:14,447] INFO django.server "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
[2025-06-21 14:53:22,412] INFO django.server "GET /static/admin/img/calendar-icons.svg HTTP/1.1" 304 0
[2025-06-21 14:53:51,154] INFO django.server "POST /admin/CANTEEN/attendance/add/ HTTP/1.1" 302 0
[2025-06-21 14:53:51,507] INFO django.server "GET /admin/CANTEEN/attendance/ HTTP/1.1" 200 44135
[2025-06-21 14:53:51,569] INFO django.server "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[2025-06-21 14:53:51,571] INFO django.server "GET /static/admin/js/filters.js HTTP/1.1" 304 0
[2025-06-21 14:53:51,587] INFO django.server "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[2025-06-21 14:53:51,668] INFO django.server "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
[2025-06-21 14:54:39,324] INFO custom_logger User 'dhiraj.m' tried to access login page but is already authenticated.
[2025-06-21 14:54:39,326] INFO django.server "GET / HTTP/1.1" 302 0
[2025-06-21 14:54:39,418] INFO custom_logger User 'dhiraj.m' accessed index page.
[2025-06-21 14:54:39,433] INFO django.server "GET /indexpage/ HTTP/1.1" 200 8868
[2025-06-21 14:54:39,474] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:54:39,490] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:54:39,506] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:54:39,509] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:54:39,513] INFO django.server "GET /static/main/images/HRModule.png HTTP/1.1" 304 0
[2025-06-21 14:54:39,578] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:54:39,602] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:54:39,752] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:54:39,855] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:55:04,956] INFO django.server "GET /canteen-dashboard/ HTTP/1.1" 200 63442
[2025-06-21 14:55:05,383] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:55:05,512] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:55:07,276] INFO django.server "GET /canteen-attendance-summary/ HTTP/1.1" 200 208889
[2025-06-21 14:55:07,642] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:55:07,877] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:55:11,370] INFO django.server "GET /canteen-attendance-summary/?month=5&year=2025&filter_type=monthly HTTP/1.1" 200 211633
[2025-06-21 14:55:11,703] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:55:11,838] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:55:21,828] INFO django.server "GET /canteen-attendance-summary/?month=5&year=2025&filter_type=daily HTTP/1.1" 200 1173005
[2025-06-21 14:55:22,291] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:55:22,422] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:55:28,872] INFO django.server "GET /canteen-attendance-summary/?month=4&year=2025&filter_type=daily HTTP/1.1" 200 24215
[2025-06-21 14:55:29,315] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:55:29,424] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:55:36,059] INFO django.server "GET /canteen-attendance-summary/?month=5&year=2025&filter_type=daily HTTP/1.1" 200 1173005
[2025-06-21 14:55:36,506] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:55:36,617] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:56:33,217] INFO custom_logger User 'dhiraj.m' accessed index page.
[2025-06-21 14:56:33,234] INFO django.server "GET /indexpage/ HTTP/1.1" 200 8868
[2025-06-21 14:56:33,286] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:56:33,286] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:56:33,302] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:56:33,303] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:56:33,304] INFO django.server "GET /static/main/images/HRModule.png HTTP/1.1" 304 0
[2025-06-21 14:56:33,395] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:56:33,396] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:56:33,558] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:56:33,663] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:56:35,699] INFO django.server "GET /admin/ HTTP/1.1" 200 13580
[2025-06-21 14:56:35,756] INFO django.server "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-06-21 14:56:35,757] INFO django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-06-21 14:56:35,758] INFO django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-06-21 14:56:35,761] INFO django.server "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[2025-06-21 14:56:35,761] INFO django.server "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[2025-06-21 14:56:35,782] INFO django.server "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[2025-06-21 14:56:35,828] INFO django.server "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,399] INFO django.server "GET /admin/CANTEEN/attendance/ HTTP/1.1" 200 43890
[2025-06-21 14:56:42,456] INFO django.server "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,456] INFO django.server "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[2025-06-21 14:56:42,472] INFO django.server "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,473] INFO django.server "GET /static/admin/js/core.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,475] INFO django.server "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,477] INFO django.server "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,535] INFO django.server "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,535] INFO django.server "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,549] INFO django.server "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
[2025-06-21 14:56:42,553] INFO django.server "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[2025-06-21 14:56:42,633] INFO django.server "GET /static/admin/js/filters.js HTTP/1.1" 304 0
[2025-06-21 14:57:16,962] INFO django.server "GET /admin/CANTEEN/attendance/ HTTP/1.1" 200 43890
[2025-06-21 14:57:20,597] INFO django.server "GET /admin/CANTEEN/attendance/add/ HTTP/1.1" 200 31053
[2025-06-21 14:57:20,664] INFO django.server "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[2025-06-21 14:57:20,672] INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-06-21 14:57:20,681] INFO django.server "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
[2025-06-21 14:57:20,683] INFO django.server "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
[2025-06-21 14:57:20,686] INFO django.server "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[2025-06-21 14:57:20,738] INFO django.server "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[2025-06-21 14:57:20,759] INFO django.server "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
[2025-06-21 14:57:20,815] INFO django.server "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[2025-06-21 14:57:20,837] INFO django.server "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[2025-06-21 14:57:20,837] INFO django.server "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
[2025-06-21 14:57:20,925] INFO django.server "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
[2025-06-21 14:57:20,925] INFO django.server "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
[2025-06-21 14:58:33,841] INFO django.server "GET /admin/CANTEEN/employee/ HTTP/1.1" 200 41190
[2025-06-21 14:58:33,888] INFO django.server "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-06-21 14:58:33,903] INFO django.server "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-06-21 14:58:33,915] INFO django.server "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-06-21 14:58:33,918] INFO django.server "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[2025-06-21 14:58:33,920] INFO django.server "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
